entity,acu_dbu,user,order_number,original_order,trade_id,deal,trade_date,verification_date,fx_type,fx_trade,currency_pair,buy_currency,amount_buy,sell_currency,amount_sell,bp_id,bp_key,sg,domicile,bank,sector_user_id,sector_description,execution_country,order_country,business_date,id,dml_allowed,in_use,test_col1,test_col2,test_col3
,,,19031925,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: EUR 511,549.89 (EUR/USD 1.117100)",USD/EUR,USD,628597.62,EUR,628597.62,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",SG,,20160930,19031925,Y,Y,NULL,NULL,NULL
,,,19031926,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: USD -471,579.8 (USD/SGD 1.354900)",USD/SGD,USD,518737.78,SGD,518737.78,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",SG,,20160930,19031926,Y,Y,NULL,NULL,NULL
,,,19031927,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: EUR 199,228.7 (EUR/USD 1.117100)",USD/EUR,USD,244814.22,EUR,244814.22,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",SG,,20160930,19031927,Y,Y,NULL,NULL,NULL
,,,19031928,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: USD -79,710.96 (EUR/USD 1.117100)",USD/EUR,USD,87682.06,EUR,87682.06,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",SG,,20160930,19031928,Y,Y,NULL,NULL,NULL
,,,19031929,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: SGD 85,309.74 (USD/SGD 1.354900)",USD/SGD,USD,69260.25,SGD,69260.25,"Secured Data",,OUT,,Non-Bank,1000,"Private households (1000)",SG,,20160930,19031929,Y,Y,NULL,NULL,NULL
,,,19031930,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: EUR 172,512.81 (EUR/USD 1.117100)",USD/EUR,USD,211985.47,EUR,211985.47,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",SG,,20160930,19031930,Y,Y,NULL,NULL,NULL
,,,19031931,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: USD -198,840.5 (GBP/USD 1.334500)",USD/GBP,USD,218724.55,GBP,218724.55,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",SG,,20160930,19031931,Y,Y,NULL,NULL,NULL
,,,19031932,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: USD -81,939.42 (EUR/USD 1.117100)",USD/EUR,USD,90133.36,EUR,90133.36,"Secured Data",,OUT,,Non-Bank,1000,"Private households (1000)",SG,,20160930,19031932,Y,Y,NULL,NULL,NULL
,,,19031933,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: USD -133,975.96 (EUR/USD 1.117100)",USD/EUR,USD,147373.56,EUR,147373.56,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",SG,,20160930,19031933,Y,Y,NULL,NULL,NULL
,,,19031934,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: USD -143,944.12 (EUR/USD 1.117100)",USD/EUR,USD,158338.53,EUR,158338.53,"Secured Data",,OUT,,Non-Bank,1000,"Private households (1000)",SG,,20160930,19031934,Y,Y,NULL,NULL,NULL
,,,19031935,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: EUR 70,364.93 (EUR/USD 1.117100)",USD/EUR,USD,86465.13,EUR,86465.13,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",SG,,20160930,19031935,Y,Y,NULL,NULL,NULL
,,,19031936,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: GBP 73,930.23 (GBP/USD 1.334500)",USD/GBP,USD,108525.88,GBP,108525.88,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",SG,,20160930,19031936,Y,Y,NULL,NULL,NULL
,,,19031937,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: GBP 201,111.49 (GBP/USD 1.334500)",USD/GBP,USD,295221.61,GBP,295221.61,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",SG,,20160930,19031937,Y,Y,NULL,NULL,NULL
,,,19031938,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: GBP 527,439.19 (GBP/USD 1.334500)",USD/GBP,USD,774254.36,GBP,774254.36,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",SG,,20160930,19031938,Y,Y,NULL,NULL,NULL
,,,19031939,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: USD -779,541.82 (EUR/USD 1.117100)",USD/EUR,USD,857496.00,EUR,857496.00,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",SG,,20160930,19031939,Y,Y,NULL,NULL,NULL
,,,19031940,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: USD -239,444.04 (GBP/USD 1.334500)",USD/GBP,USD,263388.44,GBP,263388.44,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",SG,,20160930,19031940,Y,Y,NULL,NULL,NULL
,,,19031941,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: GBP 71,954.29 (GBP/USD 1.334500)",USD/GBP,USD,105625.30,GBP,105625.30,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",SG,,20160930,19031941,Y,Y,NULL,NULL,NULL
,,,19031942,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: USD -176,154 (GBP/USD 1.334500)",USD/GBP,USD,193769.40,GBP,193769.40,"Secured Data",,OUT,,Non-Bank,1000,"Private households (1000)",SG,,20160930,19031942,Y,Y,NULL,NULL,NULL
,,,19031943,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: USD -98,659.64 (GBP/USD 1.334500)",USD/GBP,USD,108525.60,GBP,108525.60,"Secured Data",,OUT,,Non-Bank,1000,"Private households (1000)",SG,,20160930,19031943,Y,Y,NULL,NULL,NULL
,,,19031944,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: USD -163,123.65 (GBP/USD 1.334500)",USD/GBP,USD,179436.02,GBP,179436.02,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",SG,,20160930,19031944,Y,Y,NULL,NULL,NULL
,,,19031945,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: JPY 30,405,802 (USD/JPY 103.370000)",USD/JPY,USD,323559.85,JPY,323559.85,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",SG,,20160930,19031945,Y,Y,NULL,NULL,NULL
,,,19031946,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: USD -96,035.62 (GBP/USD 1.334500)",USD/GBP,USD,105639.18,GBP,105639.18,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",SG,,20160930,19031946,Y,Y,NULL,NULL,NULL
,,,19031947,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: USD -110,716.91 (EUR/USD 1.117100)",USD/EUR,USD,121788.60,EUR,121788.60,"Secured Data",,OUT,,Non-Bank,1000,"Private households (1000)",SG,,20160930,19031947,Y,Y,NULL,NULL,NULL
,,,19031948,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: USD -396,841.85 (USD/JPY 103.370000)",USD/JPY,USD,436526.04,JPY,436526.04,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",SG,,20160930,19031948,Y,Y,NULL,NULL,NULL
,,,19031949,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: GBP 723,000 (GBP/USD 1.334500)",USD/GBP,USD,1061327.85,GBP,1061327.85,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",SG,,20160930,19031949,Y,Y,NULL,NULL,NULL
,,,19031950,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: USD -145,195.91 (USD/JPY 103.370000)",USD/JPY,USD,159715.50,JPY,159715.50,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",SG,,20160930,19031950,Y,Y,NULL,NULL,NULL
,,,19031951,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: JPY 36,678,962 (USD/JPY 103.370000)",USD/JPY,USD,390314.97,JPY,390314.97,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",SG,,20160930,19031951,Y,Y,NULL,NULL,NULL
,,,19031952,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: JPY 26,960,221 (USD/JPY 103.370000)",USD/JPY,USD,286894.10,JPY,286894.10,"Secured Data",,OUT,,Non-Bank,1000,"Private households (1000)",SG,,20160930,19031952,Y,Y,NULL,NULL,NULL
,,,19031953,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: USD -1,058,588.62 (USD/JPY 103.370000)",USD/JPY,USD,1164447.48,JPY,1164447.48,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",SG,,20160930,19031953,Y,Y,NULL,NULL,NULL
,,,19031954,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: USD -142,361.43 (USD/JPY 103.370000)",USD/JPY,USD,156597.57,JPY,156597.57,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",SG,,20160930,19031954,Y,Y,NULL,NULL,NULL
,,,19031955,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: JPY 15,008,901 (USD/JPY 103.370000)",USD/JPY,USD,159715.50,JPY,159715.50,"Secured Data",,OUT,,Non-Bank,1000,"Private households (1000)",SG,,20160930,19031955,Y,Y,NULL,NULL,NULL
,,,19031956,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: JPY 25,469,641 (USD/JPY 103.370000)",USD/JPY,USD,271032.27,JPY,271032.27,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",SG,,20160930,19031956,Y,Y,NULL,NULL,NULL
,,,19031957,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: USD -141,190.88 (USD/JPY 103.370000)",USD/JPY,USD,155309.97,JPY,155309.97,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",SG,,20160930,19031957,Y,Y,NULL,NULL,NULL
,,,19031958,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: JPY 146,092,268 (USD/JPY 103.370000)",USD/JPY,USD,1554624.12,JPY,1554624.12,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",SG,,20160930,19031958,Y,Y,NULL,NULL,NULL
,,,19031959,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: USD -134,176.84 (GBP/USD 1.334500)",USD/GBP,USD,147594.52,GBP,147594.52,"Secured Data",,OUT,,Non-Bank,1000,"Private households (1000)",SG,,20160930,19031959,Y,Y,NULL,NULL,NULL
,,,19031960,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: JPY 20,698,061 (USD/JPY 103.370000)",USD/JPY,USD,220256.05,JPY,220256.05,"Secured Data",,OUT,,Non-Bank,1000,"Private households (1000)",SG,,20160930,19031960,Y,Y,NULL,NULL,NULL
,,,19031961,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: USD -75,656.89 (USD/CHF 0.978100)",USD/CHF,USD,83222.58,CHF,83222.58,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",SG,,20160930,19031961,Y,Y,NULL,NULL,NULL
,,,19031962,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: USD -36,806.05 (USD/CHF 0.978100)",USD/CHF,USD,40486.66,CHF,40486.66,"Secured Data",,OUT,,Non-Bank,1000,"Private households (1000)",SG,,20160930,19031962,Y,Y,NULL,NULL,NULL
,,,19031963,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: CHF 52,000 (USD/CHF 0.978100)",USD/CHF,USD,58480.73,CHF,58480.73,"Secured Data",,OUT,,Non-Bank,1000,"Private households (1000)",SG,,20160930,19031963,Y,Y,NULL,NULL,NULL
,,,19031964,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: SGD 127,406.16 (USD/SGD 1.354900)",USD/SGD,USD,103436.99,SGD,103436.99,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",SG,,20160930,19031964,Y,Y,NULL,NULL,NULL
,,,19031965,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: USD -111,440.55 (USD/CHF 0.978100)",USD/CHF,USD,122584.61,CHF,122584.61,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",SG,,20160930,19031965,Y,Y,NULL,NULL,NULL
,,,19031966,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: CHF 233,000 (USD/CHF 0.978100)",USD/CHF,USD,262038.65,CHF,262038.65,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",SG,,20160930,19031966,Y,Y,NULL,NULL,NULL
,,,19031967,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: CHF 57,000 (USD/CHF 0.978100)",USD/CHF,USD,64103.88,CHF,64103.88,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",SG,,20160930,19031967,Y,Y,NULL,NULL,NULL
,,,19031968,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: USD -44,985.18 (USD/CHF 0.978100)",USD/CHF,USD,49483.70,CHF,49483.70,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",SG,,20160930,19031968,Y,Y,NULL,NULL,NULL
,,,19031969,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: CHF 139,000 (USD/CHF 0.978100)",USD/CHF,USD,156323.49,CHF,156323.49,"Secured Data",,OUT,,Non-Bank,1000,"Private households (1000)",SG,,20160930,19031969,Y,Y,NULL,NULL,NULL
,,,19031970,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: USD -44,331.09 (USD/SGD 1.354900)",USD/SGD,USD,48764.20,SGD,48764.20,"Secured Data",,OUT,,Non-Bank,1000,"Private households (1000)",SG,,20160930,19031970,Y,Y,NULL,NULL,NULL
,,,19031971,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: CHF 253,000 (USD/CHF 0.978100)",USD/CHF,USD,284531.24,CHF,284531.24,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",SG,,20160930,19031971,Y,Y,NULL,NULL,NULL
,,,19031972,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: CHF 66,000 (USD/CHF 0.978100)",USD/CHF,USD,74225.54,CHF,74225.54,"Secured Data",,OUT,,Non-Bank,1000,"Private households (1000)",SG,,20160930,19031972,Y,Y,NULL,NULL,NULL
,,,19031973,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: USD -145,179.43 (USD/CHF 0.978100)",USD/CHF,USD,159697.37,CHF,159697.37,"Secured Data",,OUT,,Non-Bank,1000,"Private households (1000)",SG,,20160930,19031973,Y,Y,NULL,NULL,NULL
,,,19031974,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: SGD 86,270.11 (USD/SGD 1.354900)",USD/SGD,USD,70039.95,SGD,70039.95,"Secured Data",,OUT,,Non-Bank,1000,"Private households (1000)",SG,,20160930,19031974,Y,Y,NULL,NULL,NULL
,,,19031975,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: EUR 139,000 (EUR/USD 1.117100)",USD/EUR,USD,170804.59,EUR,170804.59,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",SG,,20160930,19031975,Y,Y,NULL,NULL,NULL
,,,19031976,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: USD -67,483.62 (USD/SGD 1.354900)",USD/SGD,USD,74231.98,SGD,74231.98,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",SG,,20160930,19031976,Y,Y,NULL,NULL,NULL
,,,19031977,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: SGD 181,772.53 (USD/SGD 1.354900)",USD/SGD,USD,147575.31,SGD,147575.31,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",SG,,20160930,19031977,Y,Y,NULL,NULL,NULL
,,,19031978,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: SGD 384,247.74 (USD/SGD 1.354900)",USD/SGD,USD,311958.46,SGD,311958.46,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",SG,,20160930,19031978,Y,Y,NULL,NULL,NULL
,,,19031979,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: EUR 70,372.93 (EUR/USD 1.117100)",USD/EUR,USD,86474.96,EUR,86474.96,"Secured Data",,OUT,,Non-Bank,1000,"Private households (1000)",SG,,20160930,19031979,Y,Y,NULL,NULL,NULL
,,,19031980,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: USD -58,981.8 (USD/SGD 1.354900)",USD/SGD,USD,64879.98,SGD,64879.98,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",SG,,20160930,19031980,Y,Y,NULL,NULL,NULL
,,,19031981,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: SGD 106,629.74 (USD/SGD 1.354900)",USD/SGD,USD,86569.27,SGD,86569.27,"Secured Data",,OUT,,Non-Bank,1000,"Private households (1000)",SG,,20160930,19031981,Y,Y,NULL,NULL,NULL
,,,19031982,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: USD -459,626.89 (GBP/USD 1.334500)",USD/GBP,USD,505589.58,GBP,505589.58,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",SG,,20160930,19031982,Y,Y,NULL,NULL,NULL
,,,19031983,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: SGD 240,921 (USD/SGD 1.354900)",USD/SGD,USD,195596.06,SGD,195596.06,"Secured Data",,OUT,,Non-Bank,1000,"Private households (1000)",SG,,20160930,19031983,Y,Y,NULL,NULL,NULL
,,,19031984,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: EUR 106,046.27 (EUR/USD 1.117100)",USD/EUR,USD,130310.72,EUR,130310.72,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",SG,,20160930,19031984,Y,Y,NULL,NULL,NULL
,,,19031985,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: EUR 97,151.35 (EUR/USD 1.117100)",USD/EUR,USD,119380.55,EUR,119380.55,"Secured Data",,OUT,,Non-Bank,1000,"Private households (1000)",SG,,20160930,19031985,Y,Y,NULL,NULL,NULL
,,,19031986,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: SGD 241,921 (USD/SGD 1.354900)",USD/SGD,USD,196407.93,SGD,196407.93,"Secured Data",,OUT,,Non-Bank,1000,"Private households (1000)",SG,,20160930,19031986,Y,Y,NULL,NULL,NULL
,,,19031987,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: GBP 139,000 (GBP/USD 1.334500)",USD/GBP,USD,204045.05,GBP,204045.05,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",SG,,20160930,19031987,Y,Y,NULL,NULL,NULL
,,,19031988,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: USD -96,045.93 (GBP/USD 1.334500)",USD/GBP,USD,105650.52,GBP,105650.52,"Secured Data",,OUT,,Non-Bank,1000,"Private households (1000)",SG,,20160930,19031988,Y,Y,NULL,NULL,NULL
,,,19031989,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: USD -495,992.4 (EUR/USD 1.117100)",USD/EUR,USD,545591.64,EUR,545591.64,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",SG,,20160930,19031989,Y,Y,NULL,NULL,NULL
,,,19031990,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: EUR 197,239.94 (EUR/USD 1.117100)",USD/EUR,USD,242370.41,EUR,242370.41,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",SG,,20160930,19031990,Y,Y,NULL,NULL,NULL
,,,19031991,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: CHF 48,000 (USD/CHF 0.978100)",USD/CHF,USD,53982.21,CHF,53982.21,"Secured Data",,OUT,,Non-Bank,1000,"Private households (1000)",SG,,20160930,19031991,Y,Y,NULL,NULL,NULL
,,,19031992,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: EUR 86,221.88 (EUR/USD 1.117100)",USD/EUR,USD,105950.31,EUR,105950.31,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",SG,,20160930,19031992,Y,Y,NULL,NULL,NULL
,,,19031993,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: USD -549,613.2 (EUR/USD 1.117100)",USD/EUR,USD,604574.52,EUR,604574.52,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",SG,,20160930,19031993,Y,Y,NULL,NULL,NULL
,,,19031994,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: USD -138,439.13 (EUR/USD 1.117100)",USD/EUR,USD,152283.04,EUR,152283.04,"Secured Data",,OUT,,Non-Bank,1000,"Private households (1000)",SG,,20160930,19031994,Y,Y,NULL,NULL,NULL
,,,19031995,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: USD -292,298.57 (EUR/USD 1.117100)",USD/EUR,USD,321528.43,EUR,321528.43,"Secured Data",,OUT,,Non-Bank,1000,"Private households (1000)",SG,,20160930,19031995,Y,Y,NULL,NULL,NULL
,,,19031997,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: GBP 107,444.3 (GBP/USD 1.334500)",USD/GBP,USD,157722.86,GBP,157722.86,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",SG,,20160930,19031997,Y,Y,NULL,NULL,NULL
,,,19031998,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: JPY 27,984,000 (USD/JPY 103.370000)",USD/JPY,USD,297788.52,JPY,297788.52,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",SG,,20160930,19031998,Y,Y,NULL,NULL,NULL
,,,19031999,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: USD -132,851.05 (GBP/USD 1.334500)",USD/GBP,USD,146136.16,GBP,146136.16,"Secured Data",,OUT,,Non-Bank,1000,"Private households (1000)",SG,,20160930,19031999,Y,Y,NULL,NULL,NULL
,,,19032000,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: GBP 464,553.24 (GBP/USD 1.334500)",USD/GBP,USD,681940.93,GBP,681940.93,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",SG,,20160930,19032000,Y,Y,NULL,NULL,NULL
,,,19032001,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: USD -269,569 (GBP/USD 1.334500)",USD/GBP,USD,296525.90,GBP,296525.90,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",SG,,20160930,19032001,Y,Y,NULL,NULL,NULL
,,,19032002,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: USD -298,993.43 (EUR/USD 1.117100)",USD/EUR,USD,328892.77,EUR,328892.77,"Secured Data",,OUT,,Non-Bank,1000,"Private households (1000)",SG,,20160930,19032002,Y,Y,NULL,NULL,NULL
,,,19032003,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: USD -140,678.16 (USD/JPY 103.370000)",USD/JPY,USD,154745.98,JPY,154745.98,"Secured Data",,OUT,,Non-Bank,1000,"Private households (1000)",SG,,20160930,19032003,Y,Y,NULL,NULL,NULL
,,,19032004,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: USD -61,326.72 (USD/SGD 1.354900)",USD/SGD,USD,67459.39,SGD,67459.39,"Secured Data",,OUT,,Non-Bank,1000,"Private households (1000)",SG,,20160930,19032004,Y,Y,NULL,NULL,NULL
,,,19032005,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: GBP 129,415.37 (GBP/USD 1.334500)",USD/GBP,USD,189975.29,GBP,189975.29,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",SG,,20160930,19032005,Y,Y,NULL,NULL,NULL
,,,19032006,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: USD -168,388.05 (GBP/USD 1.334500)",USD/GBP,USD,185226.86,GBP,185226.86,"Secured Data",,OUT,,Non-Bank,1000,"Private households (1000)",SG,,20160930,19032006,Y,Y,NULL,NULL,NULL
,,,19032007,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: JPY 20,441,061 (USD/JPY 103.370000)",USD/JPY,USD,217521.21,JPY,217521.21,"Secured Data",,OUT,,Non-Bank,1000,"Private households (1000)",SG,,20160930,19032007,Y,Y,NULL,NULL,NULL
,,,19032008,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: USD -1,141,861.33 (USD/JPY 103.370000)",USD/JPY,USD,1256047.46,JPY,1256047.46,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",SG,,20160930,19032008,Y,Y,NULL,NULL,NULL
,,,19032009,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: GBP 265,949.41 (GBP/USD 1.334500)",USD/GBP,USD,390400.44,GBP,390400.44,"Secured Data",,OUT,,Non-Bank,1000,"Private households (1000)",SG,,20160930,19032009,Y,Y,NULL,NULL,NULL
,,,19032010,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: USD -206,317.7 (USD/JPY 103.370000)",USD/JPY,USD,226949.47,JPY,226949.47,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",SG,,20160930,19032010,Y,Y,NULL,NULL,NULL
,,,19032011,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: JPY 93,445,985 (USD/JPY 103.370000)",USD/JPY,USD,994394.73,JPY,994394.73,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",SG,,20160930,19032011,Y,Y,NULL,NULL,NULL
,,,19032012,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: JPY 41,728,542 (USD/JPY 103.370000)",USD/JPY,USD,444049.50,JPY,444049.50,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",SG,,20160930,19032012,Y,Y,NULL,NULL,NULL
,,,19032013,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: USD -260,125.96 (USD/JPY 103.370000)",USD/JPY,USD,286138.56,JPY,286138.56,"Secured Data",,OUT,,Non-Bank,4650,"Trusts where the beneficial holder is a natural person",SG,,20160930,19032013,Y,Y,NULL,NULL,NULL
,,,19032014,,," ",06.09.16,06.09.16,"Forex Spot","Forex Spot: USD -368,322 (GBP/USD 1.334500)",USD/GBP,USD,405154.20,GBP,405154.20,"Secured Data",,OUT,,Non-Bank,1000,"Private households (1000)",SG,,20160930,19032014,Y,Y,NULL,NULL,NULL
